userName,review_text,score,sentiment,label,date
Kinoz Maharis,Aplikasi makin tolol...pesan goride yg muncul dan datang gocar,1,Negative,0,2024-07-19 07:00:06
Brahma Satria Pambudi Handityo,"Kata kata ""tunggu sebentar"" di pemesanan goride itu sebenarnya gunanya apa ya kalo nyari driver di tempat ramai aja sampai 20 menit lebih?? Sudah dapat driver sampai 6x pun mereka menolak orderan saya Uselless aplikasinya.",1,Negative,0,2024-07-18 09:02:10
NANDYA APRILIA,"LAYANAN GOJEK SEMAKIN LAMA SEMAKIN JELEK POSISI DRIVER GORIDE MAKIN JAUH, PADAHAL ADA DRIVER YANG LEBIH DEKAT. SAAT HUJAN DAN SETELAH HUJAN, APLIKASI TIDAK BISA DIGUNAKAN. LOADING TANPA HASIL.",2,Negative,0,2024-07-17 15:47:28
Yogi Purnama,Tolong min saya pesan goride buat jemput anak lihat di map sudah sampai ko tiba² harus menunggu 2 menit ternyata goridenya dialihkan saya kaget kalau bisa driver kalau nerima pesanan jangan bisa dialihkan ke driver lain bikin was² kasian ke driver ke dua,2,Negative,0,2024-07-17 06:11:18
Arya Dhapi,"Mau order goride,gak bisa2, stuk di map.",3,Negative,0,2024-07-16 22:36:57
Hasnaa 393,Kenapa nggak bisa tukar voucher gorideaja??? sudah ditukar bilangnya berhasil tapi di cek di halaman voucher ngga ada sama sekali voucher nya... kosongg,2,Negative,0,2024-07-15 17:45:23
min yoongi,Mantap kali pokoknya. Sering2 kasih kupon diskon ya. Saran : tolong buatkan paket langganan buat goride dan gocar dong. Lumayan buat langganan pulang pergi kerja,5,Positive,1,2024-07-15 07:58:57
Ahmad Ramdhani,Tiap pesen GO-RIDE selalu dikasih driver yang jauh. Gila aja masa jarak jemput lebih jauh dari tujuan,1,Negative,0,2024-07-14 20:44:04
Mansur Balfas,Tambahin lagi promo potongan goride dan gocar nya,5,Positive,1,2024-07-13 01:49:34
Siti Rahma Nurfauziyah,Gojek kebangetan pesan goride dapetnya jauh amat driver nya.kita sebagai pengguna jasa keberatan harus nunggu dengan waktu yang lama.mana ga bisa cancel ordernya.karena saya belum sama driver tapi notifikasi nya sedang jalan sama driver.tau dapetnya jauh mending pake si Indri ongkosnya lebih murah.gojek parah bgt.,1,Negative,0,2024-07-12 07:48:07
Praditya Aliftiar,"Tolong kembalikan titik lokasi GO-RIDE non instant di pintu barat stasiun Manggarai!! . GO-RIDE instant di manggarai lama bgt nunggu driver nya dan kalo ujan kebasahan karna ga ada atap!!!! . Jadinya saya beralih ke GRAB kalo turun dari stasiun Manggarai . Karna kalo pake gojek adanya cuma instant aja , lama nunggu drivernya bos, bisa"" Telat kerja gw. Tolonng UI UX gojek diperhatikan user experience aplikasi kalian!!!",1,Negative,0,2024-07-11 01:49:59
Syaban Haidar Ali,Bang adakan goride nego Jakarta bang,1,Negative,0,2024-07-10 12:21:03
Salwa Ramadhan,so far masih banyak kekurangan kadang² klo pke gojek suka gak dapet² apalagi klo pagi naik goride suka gak dapet² sampe telat sekolah 🥹. Driver nya ada yg udh otw trus tbtb suruh cancel tolong gojek ada sanksi buat driver yg suka nge cancel² gtu dong biar mereka mau ambil itu penumpang. Biar driver² gak pada cancel² muluuu🥺🙏🏻,4,Negative,0,2024-07-09 12:42:04
Siti Asiah,Ok buat goride nya,5,Positive,1,2024-07-09 09:27:37
Almer Hafiz,"Aplikasi ini sangat berguna jika dirumah makanannya sedang tidak ada ya meski nambah ongkir, tapi dengan GOJEK juga bisa membeli makanan kalau lagi hujan dan yang lainnya adalah bisa jalan² kemana-mana dengan GO-RIDE",5,Positive,1,2024-07-08 17:16:26
ria ria,"tiap transaksi di gojek,toped, blibli, alfagift kenapa selalu gopaylaternya ditulis diblokir? limit aman. tagihan blm japo. masa cuma bisa dipakai buat goride gocar doang?? gimana nih",4,Negative,0,2024-07-08 16:41:52
Nahar Fadlan,"Napa susah kali dpt drivernya wilayah kota lhokseumawe,pesan goride susah pesan gocar susah juga,masa kalah sama ojol sebelah yg warna kuning,padahal lhokseumawe udah kota metropolitan...",4,Negative,0,2024-07-08 10:05:18
Agnes Tobing,"Goride Top markotop. Tapi utk gocar daerah karawang timur minim sekali. Kalo pesan, bisa 30 menit bari sampai 🤦🏼‍♀️",5,Positive,1,2024-07-07 23:11:42
Yudi,"Apk buruk, pesen gomart driver sibuk semua, pesek goride driver lama banget dtg nya, pesen gocar gak ada yg mau ambil, padahal driver banyak ,emang makin ancur nih apk ,gak seperti yg sebelah",1,Neutral,0,2024-07-06 23:20:47
Tarmiji Tahir,"Awal memakai aplikasi gojek puas, makin kesini keseringan kecewa, order makanan susah dpt driver nya harus menunggu hampir satu jam begitu pun untuk goride .. mohon diperhatikan dan ditindaklanjuti kedepannya..",4,Negative,0,2024-07-06 19:31:29
Muhammad Amirul Arsyad - 33,"saya mendapatkan bug dobel pemesanan goride, saat melakukan pencarian driver, sistem mendapatkan 2 driver untuk saya, alhasil saya membayar 2 driver tsb. untuk review lainnya sudah memuaskan bagi saya",3,Negative,0,2024-07-06 18:38:24
Nanda Astasurya,"Aplikasi rusak , pesan gocar kenapa mapsnya malah ngasih arahan jalan yang tidak bisa dilalui mobil , tau perbedaan gocar sama goride gak sih !",1,Negative,0,2024-07-05 19:24:40
edo septianto,"Gila apa apaan nunggu goride ga dapet dapet ketinggalan kereta ini woi ,mau ganti rugi ga kalo.kaya gini casenya njing?",1,Negative,0,2024-07-04 11:51:14
Faris Syauqi,"makin lama makin ngawur dah, kmaren dikasi bintang 2 skarang jadi bintang satu gara gara smua layanan makin lama. Harusnya harga makin lama makin naik juga kualitas makin laka makin bagus dong bukannya GO-RIDE harus nunggu 15-20 menit dan smua layanan walau mahal saya selalu pake tapi kenapa kualitasnya jadi nurun.",1,Negative,0,2024-07-03 18:33:04
taufiq afga,tolong dong udah akhir akhir ini setiap pesen goride pasti dapet driver yang jauh-jauh akibatnya dicancel terus menerus dan menunggu hingga setengah jam lebih. Ntah karena sistem pemilihan driver atau karena lagi sepi driver daerah tersebut (note: daerah kota bandung). Kasihan kalo driver ngambil jauh dan customer pun yang sedang buru buru dibikin kesel menunggu. kalo masih begini terus yang ada pada pindah. padahal saya udah langganan dari awal gojek muncul:(,3,Negative,0,2024-07-03 07:53:35
Alya Nisrina,"lebih baik pada saat driver menuju restoran(gofood) ditampilkan mapsnya driver sudah sampai mana. jadi pembeli bisa tau dan tidak khawatir. pas mesen goride juga kenapa drivernya jauh bgt ya, tolong diperbaiki",2,Negative,0,2024-07-02 08:04:41
Razan Natural,makin lama makin jelek gojek. pesen goride itu selalu ambil drive yg jauh. alhasil banyak saya udh 5 kali dari td di tolak drive krn alesan jauh. alhasil saya pesen grab cuma 5 menit bisa jemput saya dan di grab lbh murah cuma 10 ribu sedangkan di gojek 18 ribu itu pun udh pake voucher. BUKAN KALI INI AJA NGALAMINNYA DAN SAYA PASTIKAN SAYA AKAN UNINSTALL GOJEK. SISTEM NYA KALAU KAYA GINI MULU SAYA JAMIN BAKAL PADA PINDAH KE APLIKASI LAIN,1,Negative,0,2024-07-01 17:50:29
Marisa ananda,"Saya suka pakai gojek buat beli makan dan pesen goride tapi Tolong diperbaiki lagi,saya pesen goride pake gopay ganemu driver sama sekali sudah saya batalin saya pesen berulang kali masi aja gak dapet driver padal biasanya langsung dapet driver🙏",3,Negative,0,2024-07-01 07:09:58
Aprilla Ayu,"Pelayanannya buruk sekali. Terutama kalo pas hujan, tidak ada driver car yg mau ambil, karena entah bagaimana servernya gojek melempar pesanan pas hujan itu jauh2, sehingga rata2 driver minta di cancel, padahal pas banget baru dapat. Begitu terus. Kadang yg goride juga sama. BENAR2 BURUK SEKALI PELAYANAN GOJEK SEKARANG.",1,Negative,0,2024-06-30 12:00:04
Eef Syarifuddin,Untuk tarif goride lumayan murah,4,Positive,1,2024-06-29 17:38:50
Fanny Fauzy,Jelek supir supir goride gocar susah masuk..banyak di cancel oleh driver,2,Negative,0,2024-06-29 13:35:46
Adzie 82,"Coba di kaji ulang setiap pesen order goride ATW gosen ko di kasihnya driver yg jauh padahal driver terdekat banyak,anak saya jadi sering telat sekola,,ATW sistem sengaja menyiksa driver,,saya kasi rate 3 dulu kalo Uda rubah baru di rate 5",3,Negative,0,2024-06-29 12:38:36
Ida Sayangtiu,"limit gopay latter tdk bisa di gunakan , utk goshop, gomart, alfagift, gopulsa. hanya bisa di gunakan utk goride , dan gocar . padahal pembayaran sllu lancar jaya , Tapi tdk memberikan pelayanan terbaik utk pelanggan nya. kecewa sih",1,Negative,0,2024-06-28 07:49:24
EDI PRASETIYO,"Gak pernah dapet promo goride, sekalinya dapet promo nya pas order ilang. Mau Upgrade ke goplus gak bisa"" gak pernah ada solusi dari CS gojeknya",1,Negative,0,2024-06-28 04:59:59
Suryadi Setiawan,"hi, CEO&Direktur2x.ketidak puasan. klaim rdk integrasi dng Order. dimana staf Call center Prioritaskan Wanti2x warning keras. menu bantuan. No.1kan.u/lanjut kerja .jangan. Selesaikan..no.1. wajib mutlak. ,manajemen. bobrok? TDK edukasi staf Call center CustomerService. goride .menu klaim di kontak Krn Driver di W.a Physing. Urus bukti driver Lupa! syarat. wajib..mutlak itu, hanya System'. petugas..yg. akan lanjuti. setelah. foto2x struk .donasi...yg. si anggap. manajemen. memfitnah?!Badan. yatim",3,Negative,0,2024-11-03 15:59:37
Amien Nugroho,"kenapa go clubnya dihapus dan ditiadakan gk dimunculin lagi?bentar2 update bknnya lebih baik tp mlah tambah kacau dan knpa ada voucher kredit debit online dan gk saya gunakan tolonglah itu diganti jadikan voucher goride,gopay,atau gocar lah. Semoga bermanfaat saran saya",5,Negative,0,2024-11-02 09:55:59
marsha gapapa,"tidak pernah dapat voucher goride,jompor saya setiap hari pake goride PP 25rb gaperna dpt voucher goride",1,Negative,0,2024-11-02 07:29:29
GARNIA KHAYARRA,susah dapet goride,1,Negative,0,2024-11-01 18:52:45
Edi Edot,Semoga lancar jaya gojack. Dan promo goride nya smkin bnyk wkwkwkkwkw,5,Positive,1,2024-10-30 08:08:50
Nanda Mummarsyah,"Ga mutu, saya 2 jam order ga dapat2 di Lebak bulus, baik itu goride maupun gocar",1,Negative,0,2024-10-28 20:17:18
Okki Pratama,"Kasi voucher tu gofood ajah gak usah yg lain, gilirian akun baru banyak voucher gofood nya giliran akun lama hampir gak ada,aneh, ini malahan ngasi vucher goride,ma gocar ngapain udah tau sy sangat jrang pakai nya setahun palingan sekalali.",5,Negative,0,2024-10-28 17:57:10
shela saichla,"saya suka gojek banyak promo untuk gofoodnya dan goride. tapi tolong pihak gojek jangan ijin kan drivernya untuk terima double order, atau terima orderan goride/gocar lain saat belum menuntaskan orderan pertamanya :') karna kita tidak tau saat customer sdg sgt terburu"", atau sedang kelaparan, malah harus menunggu lebih lama dr estimasi karna driver harus mengantarkan orderan lain </3",2,Negative,0,2024-10-26 12:50:20
Muhammad Haykel,Cemen banget driver gojek pada terutama goride.....giliran hujan gini pada gak berani ambil payah beda sama sebelah cuaca gimana pun tetep mau ambil.....tolong diperbaiki tuh driver yang males² buang jauh² dan tolong sediain jas hujan,2,Negative,0,2024-10-26 02:35:18
Siti mulyanah,"Saya gak ngerti sama system' gojek setiap pesan gofood atau goride selalu lama menunggu karena drivernya terlampau jauh dari posisi resto,atau penjemputan. Saya kasihan sama drivernya kejauhan,padahal saya lihat di maap banyak driver terdekat dari resto/ lokasi. Saya jadi malas pesan dari aplikasi GoJek karena sering terlambat. Dan sekarang saya selalu memesan grab food/grabbike👍👍👍",1,Negative,0,2024-10-25 08:28:02
Rizqon Art,Saya pelanggan goride dan gosend. Ga ada masalah. Cuma saya kecewa sama go car di Jogja kok rata2 ga niat ya. Padahal kan yg milih acak dr aplikasi juga. Masa cuma karena jauh dikit minta dicancel.. padahal cm 1 km jemputnya.. jarak yg dianter pun jg ga jauh2 amat masih 2-3km. semoga pihak gojek bisa menyortir lagi driver gocar yang cuma iseng2 males2an. Wkwk kacau..,4,Negative,0,2024-10-22 08:58:52
イーズキ,"Pesan kan gojek buat orang lain, gk sengaja pembayaran pake GO-PAY, karena gak bisa di ganti metode pembayaran nya pake cash. Karena ini saya gk bisa dapet potongan di tempat makan krna saldo GO-PAY saya kurang kepotong goride dan terpaksa harus pake cash. Aplikasi macam apa ini???",1,Negative,0,2024-10-21 07:46:13
Mas Gombs,Mantull banyakin promo gofood dan goride nya pasti lebih bnyak pelanggannya,5,Positive,1,2024-10-21 06:13:32
Mohammad Lutfi,Kepada pengguna gojek jika mau order goride mending pakai yang comfort. Karena lebih nyaman dan drivernya pilihan tidak hura-hura. Kendaraan lebih besar dan nyaman,5,Positive,1,2024-10-21 00:15:00
Thoriq,"Go-Ride jembot, pada sombong drivernya, jarak cuma 6km , pada gmau , di tolak, di map deket ada banyak driver nolak semua, app sampah",1,Negative,0,2024-10-20 06:14:04
KAKAK STENLI.WIJAYA STENLI.WIJAYA,SANGAT SANGAT SANGAT PRAKTIS SEKALI NAIK GOCAR ATAU NAIK GORIDE KALAU CAPEK NYETIR MOBIL PRIBADI 🥰🥰🥰🥰🥰🥰🥰🥰 ❤❤❤❤❤❤❤❤,5,Positive,1,2024-10-19 20:32:16
little puppy,"gila, order goride nunggu l banget ga dspet driver juga, padahal di depan ada driver yang lagi nongkrong. malem2 balik kerja, capek, makasih gojek ga langganan aagi gue",1,Negative,0,2024-10-19 15:53:14
ardianitaa,"semua sudah bagus, dari semua fitur, tapi sayang goride comfort belum tersebar luas ke semua daerah, mungkin hanya di kota kota besar aja huhu",5,Positive,1,2024-10-19 13:38:51
Adinda Cahyani,lebih banyak voucher diskon goride,5,Negative,0,2024-10-18 20:05:37
Wanda nuraini (nda),"akun saya ke blokir tolong gimana solusinya, udh ngechat cs responnya sama selalu laporan ditutup. solusi dong!! keterangannya ke blokir dan tidak bisa menggunakan berbagai voucher termasuk goride&gofood. tolong gimana biar normal lagi",1,Negative,0,2024-10-18 16:11:41
Danu Mangun,Goride nya lama nyarinya,1,Negative,0,2024-10-17 21:38:41
Arum Setiani,Banyakin promo goRidenyaaa pls,3,Negative,0,2024-10-17 19:22:14
Bayu issuharto,"DEAR UNTUK PENGGUNA GORID, GOSEND. • KALO ORDER LEBIH DARI SATU ORANG ATAU MEMBAWA ANAK LEBIH DARI SATU ATAU BAWAAN BESAR GORIDE LEBIH BAIK ORDER GO-CAR. • KALO ORDER GOSEND TOLONG NOMER PEMESAN ATAU PENERIMA ORDER AKTIF JANGAN SAMPE DRIVER MENUNGGU LAMA DAN PASTIKAN ALAMAT PENERIMA JELAS KALO TIDAK ADA DI GOOGLE MAAP KAN BISA PAKE KORDINAT DI GOOGLE MAP. PENGIRIMAN GOSEND JANGAN MAINKAN KUANTITI ATAU BERAT BESAR DAN LEBAR, KALO BESAR DAN PANJANG ATAU BERAT DARI 20KG TOLONG PESAN LEWAT GOBOX",5,Negative,0,2024-10-17 01:53:10
Muhammad Firmansyah Abdullah,"Ngisi Gopay Customer tiba-tiba Saldo Raib, transaksi apaan gak jelas, komplain ke CS di oper ke GoPartner Goride 🤣. Eh buka aplikasi GoPartner ada transaksi potongan gopay doong. Ngaco, mau ngisi gopay customer malah di kaitin ke gopay customer.. ngaco ngaco",1,Negative,0,2024-10-16 15:30:10
SAYFA ZENNARIA,"Tampilan aplikasi Gojek semakin nyaman untuk dilihat, menarik. Penggunaan aplikasi Gojek hingga saat ini masih nyaman, aman, praktis dan suka order gofood/goride lewat aplikasi Gojek. Semoga bisa nambah terus promo buat gofood-nya hehe.",5,Positive,1,2024-10-16 15:24:48
Vindi Kurniawati,"setelah update pasti ada masalah, dan masalah yg update sebelumnya blm kelar habis update baru. Developer update apanya si? apanya yg dibenerin? kalu keluar akun habis itu balik lagi, voucher yg sblumnya udah diklaim hilang semua, lenyap. Waktu mau gofood apa goride itu harus dipesen waktu itu juga, alias kalo close apk ntar vouchernya tbtb ilang.",3,Negative,0,2024-10-16 07:32:51
cintya silmi dhanurendri,Tolong driver goride maupun driver gocar jangan asal batalin dan nolak penumpang apalagi sudah langganan pula,5,Negative,0,2024-10-15 11:24:42
Fathir & Syifa,"Maaf ini kenapa pasar polis goride bisa motong di akun customer saya??? Sebelumnya ga pernah kaya gini, harusnya pasar polis ga punya akses motong saldo akun customer... Baru kali ini ada potongan pasar polis goride di akun customer...",1,Negative,0,2024-10-15 07:20:26
MuhammaD jamiL,"kalau malam susah amat cari ojek, goride",1,Negative,0,2024-10-14 22:52:16
Deva Channel,"Persen goride terlalu lama lalu saya batalkan, dan saldonya terpotong. Kecewa saya chat cs tidak membantu apa2.",1,Negative,0,2024-10-14 11:00:28
feni hestia,"Hampir setiap hari pakai goride tp semaki kesini ga ada reward atau promo, pdhl sebelumnya ada...mari geser ke aplikasi sebelah",2,Negative,0,2024-10-14 10:58:01
Ka,"males ah, lama bgt nunggu nya, saya pesen goride dari jam 06.40 sampai jam 07.02 belum dapet dapet, smg bs d tingkatkan lg, klo kyak begini jd mls",1,Negative,0,2024-10-13 11:31:50
Muji Yanto,"Parah banget gojek pagi ini sampai coba 3x susah dapat driver goride padahal di aplikasi driver banyak , akhirnya terpaksa batalin tidak jadi pakai gojek",5,Negative,0,2024-10-12 14:36:28
Suliptawati Riyadi,"Sangat membantu dlm beraktifitas, semoga sering sering kasih diskon goridenya",5,Positive,1,2024-10-11 14:59:20
Regard Putra,"Sekarang pesen gofood lama banget sampenya, pakai ada mode hemat dan reguler, padahal jarak resto 1km sampenya satu jam. Setiap hari order goride juga entah kenapa driver gojek nya ngepasi lemot semua",1,Negative,0,2024-10-11 14:50:23
Muhammad Adib Abdurrouf,"ketika di tempat ramai ojol dengan mitra gojek sulit sekali mendapatkan goride maupun gocar. mereka sengaja mematikan aplikasi demi menawarkan harga yang lebih tinggi kepada customer. maka dari itu sulit sekali dapat goride ketika di tempat tersebut sedang ada event atau acara. tolong tindak tegas agar setidaknya sama-sama menguntungkan, bukan hanya menguntungkan bagi sebelah pihak",1,Negative,0,2024-10-10 15:22:43
Shah rul Khan,Setelah update gak ada lagi promo buat goride jadi kecewa lah sama gojek,2,Negative,0,2024-10-10 12:48:38
Azzam Alfahrezi,"Gojek sekarang makin oke,, ada promo setiap hari baik goride, gocar, gofood maupun yg lain trus tingkatkan pelayanan juga khusus paylater n pinjaman tunai. Jgn memandang dari kredit score yg dulu, yg pntg kredit score yg skrg.. Kasih kesempatan utk yg butuh dgn nominal n batasan tertentu. Pasti akan tepat wktu utk pembayaran paymentnya. Trim's bintang 10 pas buatmu",5,Positive,1,2024-10-10 09:21:53
i dont know,"VOUCHER TIBA TIBA HILANG, SUDAH MELAKUKAN LAPORAN malah dibilang penyalahgunaan akun dan kecurangan, padahal kode voucher GORIDEAJA disediakan gojek sendiri, suda melakukan laporan malah banding ditolak, saya ini download gojek biar ke tempat kerja di permudah dan adanya kode voucher jadi bisa hemat, ini malah bukannya bisa hemat malah bikin rugi, sudah melakukan laporan malah dibilang MENYALAHGUNAKAN AKUN ATAU KECURANGAN, saya cuman mau berangkat kerja pakai voucher GORIDEAJA dmn kecurangannya?",1,Negative,0,2024-10-10 07:35:57
Riuzy Nur Rohim,"payah, biaya pelayanan naik tapi pelayanan buruk sekali, driver gofood semena mena nganterinnya ngga sat set kaya shopeefood. goride suka ngecancel juga kalau bayar pakai gopay.",1,Negative,0,2024-10-09 10:08:19
Silvia Silvia,"Kenapa aku masukin kode promo goride udah sukses tpi vocer promonya gada???? Aku udah cba update masin tetap sma, udah hpus download bbrapa kli tapi tetap sama, kenapa ya?? Apakah eror tpi cba punya temen mah gada masalah apa²",4,Negative,0,2024-10-09 08:24:57
Muhammad Nazril ilham,"Hallo gojek , saya pengguna gojek dari tahun 2020 dan saya sangat senang sekali dengan app tersebut karena saya sering mendapatkan voucher goride untuk menjadi agak lebih murah dari biasanya jadi terimakasih gojek atas jasa jasa mu. Thanks 😘🥰",5,Positive,1,2024-10-09 02:26:17
ngakak gaming,"Aplikasi tolol, kalau persen goride, di kasih driver yang jauh, sekeliling banyak, di ambilin dari Korea Utara, perkiraan 6 menit, ditunggu 30 menit gak sampai, update lokasi driver juga gak jelas,",1,Negative,0,2024-10-08 18:33:31
Jembutlebat0711,"Gojek makin kesini drivernya makin lambat, saya mesen goride kmrn karna lama saya cancel si drivernya marah²ke saya... skrng saya mau pesen gofood lama banget udh brp jam saya nunggu?kalo bisa lebih diperbaiki lagi driver²nya terimksh",3,Negative,0,2024-10-08 12:40:07
Rachmawati,"Setiap pesan gocar ataupun goride selalu bermasalah dengan akunnya, tapi setiap beli tiket kereta bisa. Tolong diperbaiki aplikasi nya",1,Negative,0,2024-10-07 18:13:41
Ompong Kemet,"Pesan goride nunggu lama bgt padahal yg terdekat ada sekalinya dapet driver paling jauh alhasil nunggu lama ,sama jalan yg sudah ditutup permanen sama google map di gojek Masi kebaca jalan Masi bisa dilewatin ,,jgn cari jalan pintas klo hasil y bikin lama sampai tujuan yg tadinya 1 jam sampai hari makan waktu lama driver harus puter balik jalan gak bisa dilewatin di tutup beton ingat aplikasi tanpa ada driver gak bisa jalan jangan bodoh",1,Negative,0,2024-10-07 06:34:56
Bang Acid,"Disolok sdh ada gojek kenapa ga BS pesen goride ke tanjung bingkung ,dan belum ada gocar kepadang atau bukit tinggi.Kalau apk kehapus dan nmr hp hilang mau login lagi susah ga bisa2 padahal kan ada email saya buat verivikasi.",4,Negative,0,2024-10-07 00:09:12
Ariefyan Kosasih,Mantap..tingkatkan lagi promo nya ya...tingkat kan promo goride nya... Ini masih kurang untuk goride nya..terima kasih,5,Negative,0,2024-10-06 20:14:14
Ayun Hawa,"Aneh, voucher goride gocar gamuncul semua padahal saya punya banyak voucher yang muncul cuma voucher gosend diperbaiki deh tolong",1,Negative,0,2024-10-05 21:23:51
supri yanto,Kok buka aplikasi goride hilang2 mulu...,5,Negative,0,2024-10-05 19:46:16
Ruwy Masyari,Gojek keren bisa pesen sekalian 2 goride satu waktu .... makasih gojek 😘😍🥰,5,Positive,1,2024-10-05 13:30:05
Achmad Sayid,Sekarang udah mahal goride dan gofood,3,Negative,0,2024-10-04 21:36:13
Resa Agustin,Kesalahan dari sistem gojek saldo Gopay kepotong otomatis ketika melakukan transaksi order GoRide GoRide nya BATAL tp saldo Gopay kepotong dan gak balik lagi. Udh bikin laporan dan disuruh tuunggu 2x24 jam tp saldo ga masuk lagi ke akun gue. Hadeuuu rumit,1,Negative,0,2024-10-04 16:07:01
Siti Jubaidah,"Gojek udh bagus sih, cuma lebih banyakin lagi promo nya, trus juga kalo pesen goride padahal jarak nya deket bgt tpi kenapa hrus kena harga yang setara sma jarak jauh.",4,Negative,0,2024-10-02 18:51:21
Mufida Jannur Daulay,Goride nggak ada promo ya Apasih kode prominyab,2,Negative,0,2024-10-02 15:43:58
zeni annisa,Overall membantu pergerakan saya lewat Goride atau GoCar. Hanya saja driver pasti tidak mau ambil kalo pilih yang pake Gocar atau Goride hemat. Padahal dengan tambahan voucher jadi meringankan sekali. Bagi saya yang sering juga mengandalkan Gosend untuk bisnis. Jadi percuma. Sebaiknya one system aja gak usah pilih pilh kayak gitu. Customer udah seneng tapi driver ndak ada yang mau ambil.,4,Negative,0,2024-10-01 17:02:27
Muhammad Mustofa,"Setiap pesan goride atau gofood selalu aja titik lokasi saya sulit ditemukan oleh driver, pdahal klau pesan memakai lokasi yg tertera dg titik kordinat",1,Negative,0,2024-10-01 14:30:34
Pengguna Google,"saya baru saja memasukkan promo ""GORIDEAJA"" dan disitu tertulis kalau voucher saya dapat digunakan, dan ketika sy membuka halaman voucher, tidak ada voucher goride yg muncul",1,Negative,0,2024-09-30 20:17:18
Nata Ketut,Goridenya bagus,3,Positive,1,2024-09-30 16:30:03
Ahmad Banyak,"Dapet driver goride nya lama padahal di kota depok mau berangkat kerja jadi telat ngga kaya aplikasi sebelah dapat drivernya cepat, sekalinya dapet jauh driver jemputnya",1,Negative,0,2024-09-30 16:06:43
Dessy Sujatwati,Rute goridere selalu di lewatin jln kecil banyak polisi tidur menghambat percalan menyebalkan,1,Negative,0,2024-09-30 14:15:47
Khuzaimah Ramadini,"Permisi. Tolong untuk driver goride di tambahkan ya, ini penting banget apalagi ketika jam sibuk beroperasi untuk beberapa konsumen. Saya, mau pesan tapi sudah sebanyak 6x belum mendapatkan goride. Kalo kayak gini, bukan rating tentang driver nya melainkan tentang seberapa banyak aplikasi menyediakan driver untuk konsumen. Jadi mohon untuk di pertimbangkan kembali ya. Terimakasih",3,Negative,0,2024-09-30 11:52:57
Shopia,"Tambah berat, pesan goride aja gak bisa klik alamat tujuan. Giliran udah bisa malah pas dapet drivernya aplikasi ngestuck / delay, harus close aplikasi terus masuk lagi biar normal.",1,Negative,0,2024-09-28 21:35:26
Gio sanjaya,Dah lama ga pake gojek karena ga dapet vocer goride adanya vocer goside mulu. Jadi beralih ke sebelah karena ada potongan harga,4,Negative,0,2024-09-28 15:12:04
pkbm residivist,Goride Comport Mantap sekali,5,Positive,1,2024-09-27 05:55:22
salam ahmadi,"Mau ngasih masukan nih, kenapa setiap buka aplikasi ini, hape saya langsung kejang kejang ya. Padahal Memory masih 50% ram 6gb. Buat maen genshin lancar jaya. Apalagi kalau order goride atau gocar. Fitur chat nya kayak nyangkut. Harus buka tutup aplikasi baru ada percakapan nya",5,Negative,0,2024-09-26 09:06:19
Andreas Gunawan,Tolong d perbaikin kembali kepada semua driver gocar mau goride d wilayah parung panjang bogor kenapa y setiap saya pesen k tujuan perumahan Sekar Tanjung banyak yang d cancel terus pa harus driver milih milih antara jarak Deket aj baru d bawah y pihak manajemen gojek Indonesia tolong d pm PM aj klo ada driver pilih pilih orderan sama cs penumpang d pm kshan lah penumpang bayar bukan ngutang Ama Lo gojek d training malah g bener malahan d wilayah parung panjang bogor tanks,1,Negative,0,2024-09-26 05:06:49
Michelle Hefanya,"gojek sangat membantu,hanya saja driver goride banyak yg ngebut mohon untuk dikurangi ngebutnya terimakasih",5,Negative,0,2024-09-25 08:37:55
Novi Yuri,"Skrg semakin menyedihkan promo2 yg ada di gojek.. Dari mulai GO-RIDE sampai gofood promonya super pelit.. Ngga seperti dahulu lagi yg memanjakan customer. Pdhl udh bertahun2 jd pelanggan. Sedihhh.... 😭 Update: skrg paylater bermasalah, mau bayar tp tertulis di app tdk ada tagihan, dan tiba2 kena denda. Paylater 52rb kena denda 50rb dlm satu hari, cs di kontak tp tdk mau tau harus bayar. Akhirnya terpaksa ngalah bayar semuanya. Ehh tau2 seminggu kemudian diteror melalui WA katanya msh blm bayar.",1,Negative,0,2024-09-24 15:34:46
Ario Putrasani,Promo goride tambahin,5,Negative,0,2024-09-24 00:37:12
Anak Memekers Channels,Maaf yah di hp saya Redmi Note 10s suka banget ngefreeze selama ngescroll go food atau apa tolong perbaiki ahh jelek banget sumpah lama lama bug atau apalah itu auto bintang 1 sementara makasih di tambah waktu saya mau masukin kode promo seperti GORIDEAJA dan atau GOCARAJA tiba tiba tidak memenuhi syarat kenapa kok begini sangat mengecewakan lama lama tolong perbaiki semuanya seperti semula kalo tidak permanen bintang 🌟 trims,1,Negative,0,2024-09-23 23:35:06
Irvan Suhendra,prasaan gofood goride lebih mahal dari grab,1,Negative,0,2024-09-23 17:55:27
Samuel Alex Van Putra,Knp stiap mau mesen Goride or Gocar slalu milih peta manual? Padahal udh di simpen lokasi favorit Tpi ttp aja harus nyari manual Menyusahkan,1,Negative,0,2024-09-23 11:54:41
Nazwar Daffa Ananda,"kenapa gak bisa kalau waktu Hujan? Mau GoCar ataupun GoRide, padahal ada hal genting",1,Negative,0,2024-09-23 10:14:07
