user_name,rating,review_text,date,label,sentiment
Hilma Cahyati,3,"Aplikasi banyak bug nya akhir-akhir ini, saya order goride 1x tapi yg terpanggil 2 driver dengan tujuan yg sama dari akun saya, padahal saya hanya order 1x, sering kali hanya cek aplikasi, tapi tiba-tiba terorder sendiri goridenya terutama saat saldo gopay terisi",2024-10-17 01:53:10,0,Negative
Nagita Vch,2,"Sekarang gojek emang nambah kah bayar goride nya? Saya berangkat sekolah bayarnya cuma 15k tapi pas pulang jadi 23 (dulu harganya sama kaya pas berangkat)... Jalan yang diambil pas pulang malah makin jauh... Kasus saya, sekolah di Rawamangun dan pulang ke Klender... Tapi jalur yang dilalui di aplikasi malah melewati Pulo gadung. Harganya pun jadi nambah. Padahal pulangnya lewat jalur yang sama (driver tidak melewati arahan aplikasi karna terlalu jauh) kembalikan seperti semula atau uangku habis.",2024-10-16 15:30:10,0,Negative
Lix,1,Padahal awalnya harga masih masuk akal tapi tiba tiba harga tarif untuk goride jadi makin mahal padahal jalur masih sama,2024-10-16 15:24:48,0,Negative
Rama Aqbal Panji Prayoga,5,"keren nih sekarang gojek, dapat driver nya cepat dan cepat sampai ga nunggu lama, dapat vocher diskon goride, gocar, gofood terus, tapi saya minta tolong dong vocher goride nya ada setiap hari jadi bisa membantu anak sekolah dengan promo yang murah dibawah 5ribu",2024-10-16 07:32:51,1,Positive
Tata Roxette,4,"gimana ini waktu mau order goride, kendala kok bisa ada keterangan internetnya mati, padhal kuota banyak melimpahh, coba cek gojek di adek, bisa buat mesen, padahal punyaku biasane pakek juga baik2 saja, tolong segera diperbaiki !!",2024-10-15 07:20:26,0,Negative
Juni Arto,1,biaya potong ke driver sangat tidak ngotak .. driver yg panas pansan cs asik dpet duit .. udah gtu pas ngasel goride pas kastamernya gak ada timernya lama bgt buang buang waktu,2024-10-14 22:52:16,0,Negative
LangTentacion,5,mantap dengan ada nya voucher goride dsb.saya pelajar merasa alhamdulillah trims gojek,2024-10-14 10:58:01,1,Positive
Mochammad Iqbal Surya Prayoga,5,Mantao untuk goride saja,2024-10-13 11:31:50,0,Negative
Rinawati,5,"Sejak Gojek hadir saya sangat terbantu. Bukan hanya goride, gocar, gofood, dan gosendnya, saya juga merasakan kemudahan saat dulu ada gomassage dan goclean",2024-10-12 14:36:28,1,Positive
Ujang Sobari,4,"Saya pelanggan go-ride utk jarak pendek, namun akhir2 ini ndak nyaman dengan rekomendasi driver yg jarak jemputnya jauh banget nyaris sama kadang juga melebihi separuh jarak nganternya. Secara agregat merugikan bahan bakar n waktu tunggu.",2024-10-11 14:59:20,0,Negative
PuYol 146,2,Sekarang padaa lambat.. pesen goofood pesen go ride.. semua lama gerak nya.. Kadang driver sudah standby resto nya yg lama.. gojek terlalu lama kasih durasi waktu untuk tunggu. Pesen ongkir yg lbih juga ttp 1 jm jga nunggu ny,2024-10-10 22:24:08,0,Negative
Zulfikar Alanis Taji,1,"Adanya orderan goride hemat , gofood hemat dsb bikin rugi driver secara keseluruhan. Tolong dong di hapus orderan ""HEMAT"" nya & pake tarif normal aja .",2024-10-10 15:22:43,0,Negative
Maria Uli,1,"Untuk hari ini pelayanan gocar sangat buruk dicancel 2x padahal sudah dekat dari jalan rumah saya dan sekalinya dapat sopirnya ga dilayanin padahal pake gocar prioritas?? buruk, sgt buruk gocar. sy sgt kecewa, pdhl sy skrg pake goride & gofood jrg ada kendala spt ini. Bener2 ga akan mau pake gocar lg.",2024-10-10 12:48:38,0,Negative
Septy Rizky amaliyah,3,"Kenapa dh klo saldo belum diisi mau order goride misal, harganya murah, giliran abis top up harganya naik. Percuma voucher gratis ongkir min.belanja 50rb/80rb klo barang kosong gk bisa di ganti dg barang yg lain yg harganya mgkn sama, karena otomatis totalan belanja akan kurang dr 50rb/80rb Mana klo barang kosong gk di out of stock lg",2024-10-10 07:35:57,0,Negative
Firman Akbar Burhani,5,"Praktis, kemana saja bisa pake goride",2024-10-09 10:08:19,1,Positive
Ramli Siahaan,5,"Klo segi harga sieh..sdh sesuai bagi pelanggan,,,tp klo buat driver argo ini msh blm pas,,karna goride hemat itu yg dibayarkan pelanggan tetep sama dengan yg normal,,cm bagi driver yg nyesek argonya",2024-10-09 08:24:57,1,Positive
Andhika Dhika,5,"kalo bisa adain fitur goride school khusus anak sekolah argo 5rb, pasti rame deh, kalo saran gw dipake jgn lupa komisi",2024-10-09 02:26:17,1,Positive
Mjkt_ 01,4,Mines waktu siang sulit dapat Drive goride,2024-10-08 12:40:07,0,Negative
UGB Group,1,"Pak, mohon diperbaiki sistemnya, masak bisa order 2 goride sekaligus, pesanan pertama gak sengaja dobel klik,nyantol ke 2 driver sekaligus, kita konsumen yg gak enak sama driver nya. Aplikasi sebelah kayaknya gak bisa dobel sebelum pesanan pertama diselesaikan. Untung drivernya sabar, tapi kita yang harus repot menjelaskan. ( Jawab )kita tahunya dobel setelah kedua drivernya datang. Klo tinggal klik Batal di aplikasi sih gampang. Menjelaskannya ke drivernya itu lho yg repot.",2024-10-07 18:13:41,0,Negative
Putra Sunter,2,"Bertahun2 pake gojek kemaren kecewa gara2 pas ultah TNI,pesan go car dan go ride pada jauh2 semua minta dicancel,kayanya ada 7/8 disuruh cancel,alhasil sampai sekarang saya susah banget kalo mau pesen,selalu dicancel akhirnya download aplikasi sebelah yg dulu aku pernah hapus.padahal bukan kemauan kita yg cancel.sekarang mah klo disuruh cancel biar drivernya yg cancel karna ngefek bgt ke kita.",2024-10-07 13:59:18,0,Negative
FatmaSitra Creator,3,"Maaf saya kurangi bintangnya karena makin hari makin gak jelas, order goride makin susah dapat driver, asik di cancel melulu dari gojeknya",2024-10-07 06:34:56,0,Negative
ulfah2 Sodiqi,1,"Entah kenapa driver gojek makin hari makin kacau deh, pesan goride dari jam 7.25 malam sampai jam 9.30 malam tidak kunjung bergerak. Ketika ditanyakan tidak mau pickup tp tidak mau membatalkan orderan juga.. sungguh lucu. Dan sering banget kejadian seperti ini",2024-10-05 21:23:51,0,Negative
Emmy Simanjuntak,5,"Buatku yg tinggal agak jauh dr kota,ini aplikasi yg paling cpat utk kita dpat driver,mau pesan goride,ataupun pesan gofood,nunggu gk pake lama,kendaraan driver nya jg oke,dan drivernya sopan,sukses selalu gojek :)",2024-10-04 21:36:13,1,Positive
AILENE putri,2,"Goridenya udah bagus, tapi gofoodnya masih bermasalah besar di driver. Saya sudah menunggu 1jam, tidak dapat driver. Makanan sudah jadi, tapi driver g dapat... Kasian restonya juga kalau makananya sudah jadi...",2024-10-04 16:07:01,0,Negative
Fatmaadzka,3,Untuk kinerja aplikasi sudah bagus seperti maps yang akurat estimasi waktu yg tepat dan lain lain tetapi masih ada kesalahan sistem seperti yang saya alami seperti order 1 go ride yang datang ada 2 driver,2024-10-03 13:57:30,0,Negative
Nur Syaidah Rahaded,2,"Gojek kenapa yaaa kalo mau pesenin go ride dr luar kota riweh bgt, harus pake peta di ketik langsung gabisa alhasil alamat salah Tolong dong jangan ngeribetin orang",2024-10-03 10:39:18,0,Negative
R,5,"(Ini kesalahaan pengguna) Jadi awalnya kan saya liat ada promo (10k) di bagian Goride Nah saya penasaran dan asal pencet, eh malahan langsung di cariin driver nya alhasil mau gak mau saya tetep naik juga (mau ngesel juga gak bisa) tujuan nya juga gak tau kemana (ngasal) entah kita pencet tujuannya ngasal apa dari apknya gak tau dah. Yah pokoknya di jadiin pengalaman aja supaya lain kali jgn asal pencet wkwk 🤣🤣",2024-10-02 18:51:21,0,Negative
Adam Murtaza,1,"saya sudah pesen go ride tapi sudah dapat tiba tiba dibilang sayaa belum dapet GO-RIDE jadinya saya dimaki maki sama drivernya lain kali tolong di cek 2x yah pada bagian pemeriksaan, skrg nyari driver setengah mati nunggu makan hampir 1 jam padahal udh prioritas",2024-10-02 15:43:58,0,Negative
Diah ayu Risulaningrum,1,Pesan gocar lama banget gak dapat-dapat sampai nunggu 2 jam mohon di bantu di perbaiki biar pesan gocar biar cepat pesan goride cepet dapet kenapa ya kak terimakasih,2024-10-01 14:30:34,0,Negative
Haidir Ali,1,"Susah dapat driver, apalagi kalo pas hujan sampe ga dapat2 klo mau pesen makanan, payah ini mh Klo mau go ride dapat driver nya jauh jauh lagi. payah... mending aplkasi grab lah.",2024-10-01 06:13:25,0,Negative
Krisnoto Suherno,1,Gojek melakukan blunder dengan cara customer kalau mau pesan go-ride prioritas baru dapat driver yang dekat kalau tidak prioritas dapatnya driver jauh tapi kalau mau prioritas kena biaya tambahan lagi akhirnya customer pada pindah ke aplikasi lain.yang kocak lagi driver di suspen gara gara nglewatin order padahal disini orang kantor gojek yg salah kenapa penjemputan jauh..harusnya yg buat kebijakan ini juga di suspen karena membuat castamer susah dapet driver,2024-11-30 22:38:45,0,Negative
Rhoma Zekky,1,"Tidak ada yg mau ambil orderan goride padahal hujan sudah reda, habis waktu lama menunggu dan tidak ada yg mau ambil. Kecewa",2024-11-30 22:03:51,0,Negative
Firman Hidayat,1,"Pelayanan nya makin sampah, udah dapat driver susahnya minta ampun, gk goride, gofood, GO-SEND susah sekali dapat driver, Mending hapus aja ni aplikasi gk usah di pakek, beter grab sih",2024-11-30 15:22:33,0,Negative
Suminah,5,Semoga promo goride nya tambah banyak..,2024-11-29 14:01:10,1,Positive
Lintang Arista,1,"Halo gojek. Saya pengguna setia gojek sejak awal gojek rilis. Sejak gojek hanya menyediakan layanan goride saja. Namun saya kecewa dengan layanan dan kemitraan gojek akhir-akhir ini. Pengalaman yang paling membuat saya kecewa adalah order gocar saya berkali-kali di cancel oleh driver-driver terdekat tanpa alasan jelas. Berkali-kali, hingga hampir setengah jam lamanya saya menunggu driver lain untuk mengambil order saya. Setelah itu saya mendapat driver yg jarak tempuhnya hampir 40 menit lamanya",2024-11-29 08:10:48,0,Negative
Deny,1,"Kenapa bila ada promo, untuk giride banyak yang tidak mau ambil tripnya???",2024-11-28 19:36:12,0,Negative
Novi Riyanti Rahman,1,"Parah pesan gofood, gojek n goride pakek debit. Mereka yang batalin.. saldo gak dj balikin. Kita buat laporan suru ke bank. Kita ke bank suru lapor ke gojek. Bangshat bangei. 2 tahun kejadian begini. Sialan bangt. Aplikasi bangke. Korupsi",2024-11-28 16:35:25,0,Negative
友H STAR,1,"Sangat tidak jelas dengan harga go ride yang saat hujan naik,ketika di pesan tidak ada satupun driver yang ketemu",2024-11-28 12:30:11,0,Negative
Eko Susanto,1,"Dapat driver nya selalu jauh, apalagi GoRide comfort nya aduhai jauhnya juara",2024-11-28 09:14:46,1,Positive
Agung Prabowo,1,order goride lama kali munculnya🥱,2024-11-27 22:13:32,0,Negative
Sams Official,1,"Nyesel banget sumpah , udah langganan 30 hari , eh dapat diskon malah di samain sama diskon free alias gratis , saya kira naik goride bakalan jadi 5rb kali , setelah langganan sama aja diskon cuma 3500 doang anjirr , udah di batalin langganan malah gak balik uangnya , nyesek banget , jangan coba-coba deh langganan gojek , mending aplikasi kuning yg sebelah murah walaupun gak ada diskon nya",2024-11-27 15:17:35,0,Negative
Sirat Tudin,1,"Makin kesini makin buruk pelayanannya. Pesen goride lama banget, pdhl di apk banyak driver yg dekat tapi dpt yg jauh.",2024-11-27 12:52:41,0,Negative
Maura nisrina,1,"GA SUKA SAMA GOJEK SKRG, KADANG PAKAI GO RIDE HEMAT GA DITERIMA SAMA DRIVER PADAHAL MERINGANKAN PENGELUARAN KLO LAGI TGL² TUA.. UDH GITU KLO PAGI SUSAHNYA MINTA AMPUN, SEKALINYA DAPET CUMA JARAK 6 MENIT DIA BILANG ""KEJAUHAN SAYA MALES"" PERNAH JUGA ""SAYA LEBIH DEKAT KE LOKASI TUJUAN SITU, JADI KLO SAYA JEMPUT BULAK BALIK DONG"" -_-",2024-11-27 06:27:26,0,Negative
Markoni Rembang,5,Hari ini dapat rider dan motor yg bagus sekali 👍,2024-11-24 19:02:57,1,Positive
Janee Alxr,1,"untuk goride bagus cuma kadang dapat driver yang leletnya minta ampun, udah maps ga jalan jalan ketambahan lokasi driver yang semakin jauh, kalo ga niat narik ya gausah diterima pesanannya, rugi buat pelanggan yang udah nunggu. dan lagi GAUSAH ADA FITUR GOJEK PLUS!!!!!! GA ADA GUNANYA JUGA FITUR ITUUUU!!!",2024-11-24 15:02:01,0,Negative
wandioto purba,5,"Kapan gojek ada pitur utk roda tiga seperti bajaj atw sejenisnya, karena kalau mau pesan utk kapasitas 2 penumpang oder goride terpaksa dua motor dan kalau gocar ongkir kemahalan, sementara di aplikasi sikuning sdh ada , masa gojek tokopedia kalah cepat sama si kuning.",2024-11-23 20:43:55,0,Negative
Devandra Wahyudin,5,"puas pake jasa gojek dri go food, go ride dan gocar semuanya oke",2024-11-22 12:23:29,1,Positive
Manusia,5,Bagus aja. Tapi sering dicancel kalo order gocar atau goride pake mode hemat. Katanya kena potongan gede di drivernya. Ya kan aing cuma pake opsi yang disediakan gojeknya. Ko protesnya ke customer. Ngadi ngadi amat.,2024-11-22 12:11:19,0,Negative
Lyaadlp,2,"buat kesel aja, kalo misal pesen gocar/goride pagi pagi pasti ga ada driver nya, semisal ada pun lama nya minta ampun, pokoknya kecewa deh!!",2024-11-21 06:42:53,0,Negative
Yoga Mario Bimoo,1,Biayanya super mahal khusus gofood anehnya ketika saya tanya driver sangat minim yang mereka dapat maka dari itu saya selalu pickup sendiri lalu saya pesen gosend ongkos murah sisahnya lebih baik saya kasih tips ke driver dari pada saya menyumbang uang saya ke gojeknya yang ga ngapa²in sama kalo saya pesen goride saya selalu menawarkan ke driver mau offline atau online biar uangnya full buat driver biar mereka ga kena potongan setidaknya membantu mereka,2024-11-21 01:48:29,1,Positive
Osis Marlinda,2,Anjir nih gojek nga di bukak apk nya masa pesan goride sendiri Dibilang mau ngerjain lagi Orang bangun tidur langsung di bilang ngerjain🥱,2024-11-20 21:30:12,0,Negative
Ashifa Nurul Fathia,5,"Kalo gofood bagus sih yaa, kalo goride pengemudinya kenapa pd nyebelin. Jd apk yg trpakainya gofood saja. Thankyou",2024-11-20 14:19:41,1,Positive
Izzan Maulana,1,"Gak suka bet asli make gojek, harga gocar hujan dikit langsung naik 2x lipat dan sangat gak masuk akal, pas jarang make gojek vouchernya bisa sampe 100 lebih pas udah sering make langsung voucher jadi ghoib, gak ada 1 pun dalam setahun gitu pelit banget. Sangat amat kecewa, lalu kalo bisa driver goride itu kalo nyetir yang aman dong, motong sana sini gak ada rasa bahaya, mau dikasih bintang 1 tapi kasian, tolong dong pelatihan drivernya lebih diperketat. Sangat amat kecewa dengan Gojek skrng.",2024-11-19 16:54:16,0,Negative
Aa Bhogel07,5,Kenpa kalau naik GoRide kalau bawa kardus/bawa karung isi beras harus di pangku sama penumpang gak di depan emngnya knpa ya 😏,2024-11-19 10:54:35,0,Negative
Ahmad Wadud,1,Semakin lama semakin gk guna nih aplikasi.. Saya pesen goride.. di gambar banyak skali driver terdekat...eh nyantol nya di jepang saking jauhnya..mana skrg ongkir nya mahal banget..maaf untuk kali saya pindah ke apk sebelah gk ribet.......!!!!,2024-11-18 14:17:36,0,Negative
Stephen Wijaya,1,Gorideaja dihapus busuk bener,2024-11-18 00:43:43,0,Negative
Sam Sung,1,"Eror terus kalo masukin kode, udah gada promo goride juga",2024-11-18 00:07:32,0,Negative
Fazle Rex,5,Ga jelas....lagi ada urusan biar cepet pesan goride...malah tujuan tidak terdeteksi sama sekali. Gak Bisa pesen sama sekali.,2024-11-17 21:19:28,0,Negative
brilian shop1212,5,"Untuk goride dan gocar ,cukup lumayan voucernya ,tapi gofood nya saya jarang pake karna ada aplikasi lain jauh lebih murah",2024-11-17 17:40:43,1,Positive
honeeyy mooika,4,"duh maaf maaf nih ya, udh dpt 2 driver yg problematik, satunya pas pesen gofood kembalian ny 21ribu ga di tf, yang satunya pesen goride ojolnya protes krna dia hrs muter 7km lagi, bener bener bikin ga nyaman saya tolong tindakan lebih lanjutnya ya gojek, kenyamanan no 1 kalo drivernya menye² problematik gini mana ada yg mau pesen, sy udh baik hti ga kasi bintang 1 ya.",2024-11-17 13:17:49,0,Negative
yuli mariana,5,"Selalu terbantu apapun dr gojek mau go ride, gofood, go mart dll keren gojek pertahankan terus ya perform terbaiknya",2024-11-16 19:04:12,1,Positive
nurul hikmah,4,"Gofood super mahal, ongkirnya biaya layanannya sgala macem, udh gitu ga ada promo potongan apapun. Pake gojek cuma buat kebutuhan gocar goride sama tiket kereta doang.",2024-11-15 05:49:44,0,Negative
Muhammad Bayu pramudita,2,"Kecewa sih sama goride, hemat sama reguler tetep aja gada bedanya, harusnya yang reguler untuk motor mesin 150CC keatas kaya vario, pcx, nmax, dan hemat kategori 125CC kebawah, aku bayar lebih ke reguler untuk mendapatkan motor kecil, seriosly?, sempit bgt, kalo misalkan pesen gocar kitanya lagi buru2 bisa kena macet, jadi tolong dikasi kategori motornya!",2024-11-13 15:32:58,0,Negative
Bela Linata,1,"gojek harus evaluasi mitranya lagi nih. nyari driver hujan² susah bgt. padahal ordernya gocar, bukan goride. tp susah bgt dapetnya. kalo ttg aplikasinya sih, oke oke aja lah.",2024-11-13 14:03:22,0,Negative
Dinda Zulfania,1,"Susah banget sekarang kalo pesen goride dapet drivernya, sekalinya dapet lokasi driver jauh dr lokasi pickup(jemput customer)",2024-11-13 07:55:09,0,Negative
Tv Renyek,1,"pake apk ini dari thn 2018an, tp pas daftar paylater gagal terus hingga sekarang, emang sih jarang goride & gocar, tapi sring gofood, dan udah berlangganan plus juga /6bulan walau dari tokped",2024-11-12 07:27:26,1,Positive
Rafi Herdiansyah,1,"Setiap pesen gocar atau goride,susah nyangkut nya, apalagi kalau udh mesen gocar pas hujan, susah bgt nyangkut nya, meskipun udh dapat drivernya, tapi tiba tiba dibatalin sama drivernya, mohon perbaiki",2024-11-11 17:49:33,0,Negative
Alok Hamil,1,Saya kasih bintang 1 karena saya pesan go ride di kasih driver yang jauh padahal ada yang dekat,2024-11-11 16:50:19,0,Negative
Guruh Hali Setyawan,1,Hati2 kalau naik goride gojek ...topi tertinggal nyangkut d helm saja ti tilep sama drivernya ...sangat kecewa seminggu gak ada kejelasan atau sudah kerjasama ...coba kalau barang berharga apa gak bahaya kalau topi saja d curi begini,2024-11-10 10:27:36,0,Negative
Awang Aldi,1,"Menurut pendapat saya saat ini Go-Jek hanya cocok buat pesan go ride & go car, tetapi untuk pesan go food lama sekali buat cari drivernya mau itu pakai prioritas, standar, hemat sama aja saya keburu kelaparan kalau gini caranya, mohon solusinya 🙏🏻",2024-11-09 13:41:54,0,Negative
Vian Syauri,5,Harga nya Jadi Mahal... Tapi Banyak Driver Yg Ngeluh Aja... Tetap Semangat Para Driver & Rider GoJek/GoCar,2024-11-09 10:45:07,1,Positive
Khafa Shinta,1,"Gojek sekarang makin buruk ! Mencari Driver ny tidak dapat-dapat , Padahl saya tidak membatalkan pesanan dan saya menunggu 15-20 menit dan saya order lagi namun hasilnya sama saja.. tambah banyak bug saya ingin memesan makanan atau Goride",2024-11-08 06:03:20,0,Negative
M.Adji.P_ TS_C,1,"Gak jelass!!!!, isi gopay terus pesen goride lah malah out² sndiri + saldo gopay udah kesedot, anjingg emang",2024-11-07 19:52:03,0,Negative
Dita Putri,3,"apaan, langganan gojek plus malah jadi mahal tarifnya, sana aja kaya ga pake promo, malah rugi. yang belum langganan gausa langganan aja, vc banyak di gosend saya kan butuhnya goride malah vc dikit banget!",2024-11-07 11:13:19,0,Negative
Suhaidi Marsha,5,"Go ride oke , gocar nya kurang",2024-11-06 07:38:50,0,Negative
Nemu Hp,1,"Gofood 5000, gofood ops 5000, goride slot...gosend slot bandung, semua dibikin slot, goride nego tau muncul apa udah ganti slot...aplikator ingin untung banyak dgn potongan dan biaya jasa aplikasi... algoritma di bikin gacor dgn Aceng dan slot yg reguler dibikin anyeb...",2024-11-05 21:40:54,1,Positive
Nahel Ganteng,1,"ajg susah bgt dapet goride nya babi anjgg, pdhal rute deket, cuaca bagus baaabbbyiik",2024-11-04 17:12:51,1,Positive
Isnani Masania,1,"enak sih goride nya, TAPI kenapa cuman hujan rintik gerimis dikit doang driver nya ga mau ambil orderan gofood, masa ga punya jas ujan sih anjir....orng laper bgt udh nunggu hampir 2 jam sampe 2x mesen dan ngechat ke ig resto nya anjir bgt dah gojek ga jelas, restonya sampe ss ada yg pesen 3 orng ga dapat driver, tolong deh ini driver nya ujan dikit doang pada males, ga usah jadi gojek anjg!!",2024-11-03 19:47:29,0,Negative
Annisa Vania Salsabila,1,"1. Kalo hujan, susah cari driver go-ride. Orang mah butuh buat pulang. Gimana sih? 2. Banyak bug jir. Biasanya begitu diantar ada notifikasinya, sekarang harus buka aplikasi dulu baru keluar notifnya.",2024-11-03 15:59:37,0,Negative
Rima Febri Ani,1,"Tolonglah untuk promo goride dan gocar ini segera dikembalikan lg hemat pemakaian selama seminggu seperti awal mula pakai apk ini, jangan pas udh dimasukin kode promonya kadang suka ngelag atau ga nanti udh masuk kode promonya pas mau dipakai fitur goride dan gocarnya suka ga dapet potongan harga",2024-11-02 09:55:59,0,Negative
Muhammad Irfan,1,"Gojek pake segala Ikut kampanye Gibran pas pilpress program makan siang gratiss Bakal sepii kau d tinggalin Sama customer kau,,, Customer beralih Ke Grab & Maxim !!! Argo terlalu murah ke dompet gopay mitra driver, yg kau buat seperti sapi perah Nganter jarak 5 kilometer 12000 Bensin motor driver yg beli Pulsa driver sendiri beli Handphone juga driver sendiri yang beli Goride sudah sepii Peminatnya sekarang Orang2 beralih ke kendaraan pribadi.",2024-11-02 07:29:29,0,Negative
Lucky Ramdan Ramdan,1,Utk penguna apk gojek Tolong jadilah penumpang yg cerdas. Apabila anda memesan di apk ini Baik go ride'go food'dll. Tanyakan ke driver nya. Anda kena potongan biaya brp di apk'si driver dpt brp?? Dan sisa ke pihak aplikator gojek brp?? Sisa nya brp.. Jgn menyalahkan sepihak ke driver. Tentu si driver melakukan hal tersebut(cancel)ada alasannya.. Ngk mungkin melakukan (cancel) tersebut'klo ngk ada alasan. #jadilah penumpang cerdas #gojek potongan lebih dari 20%(dari anda pengguna apl gojek),2024-12-31 21:26:29,0,Negative
Adhi Bayu,1,"Pas urgent tapi tidak dapat memesan GoRide maupun GoCar, ternyata akun Gojek saya diblokir padahal saya tidak melanggar apapun. Coba ke layanan CS untuk solusi agar dibuka atau dapat digunakan kembali tapi tidak ada balasan, malah BOT chat ditutup. Kalau sudah diblokir apakah tidak dapat digunakan kembali dan harus uninstall aplikasi ? Padahal langganan aplikasi Gojek dari dulu.",2024-12-31 18:10:06,0,Negative
nadia safitri,2,"ini gojek kenapa ya sekarang, saya pakai akun baru, biasanya suka ada voucher, tapi voucher goride sekarang tidak ada, tapi giliran saya beralih ke gocar, ada 2 voucher tapi pas giliran saya buka voucher, ternyata tidak ada voucher, apakah bug? tolong di perbaiki lahi",2024-12-31 12:46:20,0,Negative
Handini Putri,2,"Mahal, udah gak pernah dapet voucher. Padahal setiap hari pake goride nya.",2024-12-28 22:15:24,0,Negative
Ra Radyva,5,"Aman selalu Kenyamanan penumpang selalu diutamakan, dan Alhamdulillah juga member goride dan go car ramah-ramah ☺️",2024-12-28 11:16:25,1,Positive
Anisa meila Wati,1,Gojek bosok !! Bukan masalah nominal.. tp orderan goride pertama ke cancel sendiri sama sistem.. dan saya bayar pakai gopay Tp bisa nggak konsisten !! Emosi saya,2024-12-28 09:54:48,0,Negative
Saiful,1,"Makin ga jelas ni gojek, goride paket hemat ga ada. Ditambah lagi pesen gofood makin lama dan makin anehhhh Tolong perbaiki!!!!",2024-12-27 14:17:55,0,Negative
badak kecil,1,"Goride hemat jangan di taro bawah dong,taro paling atas,kalo orang yg gatau ngiranya goride hematnya gaada",2024-12-27 13:37:08,0,Negative
Sosa Pratama,4,kurang promosi go ride nya kalah sama Maxim aja,2024-12-27 13:24:30,0,Negative
Mawartin Tania Sari,1,"Gojek sekarang mahal meskipun pakai voucher, perjalanan 7,7 km biasanya dg harga 9500 pake voucher go ride aja pot. 10rb, sekarang jadi 14500, alhasil beralih ke ojol sebelah",2024-12-26 19:15:21,0,Negative
Yuli Nur Hidayat,5,"Good job, local pride",2024-12-26 18:58:10,1,Positive
Shinta Panduri,4,kok aplikasi gocar goride rada membingungkan skrng,2024-12-26 08:39:26,0,Negative
Irpan Saepul Anwar,3,Goride hemat ko jadi di bawah min susah nyari jadinya. Mending di keatasin lagi biar gamapang langsung pesan,2024-12-26 05:57:30,0,Negative
Atdee Munez,1,"Tolong dibina lagi driver Go Ridenya, jadi driver kok sombong pilih-pilih orderan.",2024-12-24 19:41:08,0,Negative
Slamet Slamet,1,"Parah..pesen goride skrg mahal jrk ke rmh cm 4 km 18 rbu biasany 10 rbu..skrg g ada lg voucher utk pnumpang, voucher hny brlaku bgi yg memiliki kartu kredit sgla bank...",2024-12-24 18:15:38,0,Negative
K1ana,5,Tolong di perbaikin goride hemat nya selalu hilang terus²an padahal sebelumnya ada terus pake goride hemat sangat membantu saya karena bukan sekali atau 2 kali saya pakai tapi selalu pulang kerja sangat menghemat ongkos saya jadi tolong perbaiki,2024-12-24 17:50:50,0,Negative
Dian Adelia,2,"Udah 3x pesen go ride selalu eror, segelah pesan dan sampai tujuan, lalu pesanan selesai tiba tiba ada driver lain yg tlf sudah sampai tujuan, padahal saya hanya pesan sekali tapi setiap pesan selalu 2orang yang dapat kan kasian, masalahnya 3x berturut turut bgni trs tolong dong yg bener",2024-12-24 12:21:44,0,Negative
wardhani 3rd,1,"Kecewa,,udah bayar buat langganan,,tetep aja ongkos goride hemat nya LEBIH MAHAL dari apk sebelah,,habeuuuuuuuh makin irit drmn!!!",2024-12-24 02:16:39,0,Negative
Rudy Kurniawan,2,"tolong pencarian drivenya di perbaiki, setiap kali saya memesan goride selalu dapat yang lokasinya jauh sekali",2024-12-23 17:21:44,0,Negative
wilujeng ajeng,2,"udah berkali² order go ride go car go food tetap aja lambat .. 1 hari ini full kecewa bgt.. hari ini d kota saya hujan dan saya butuh gocar goride.. itu gadapet pdhl posisi saya bawa bayi.. skrng malemnya pesan gofood juga telat sampe 1 jam an lebih :""",2024-12-22 21:24:09,0,Negative
purnomo,1,"rating untuk pelanggan itu fungsinya buat apa? hanya karena gk kasih uang tip saya sebagai pelanggan dikasih rating buruk sama rider. imbasnya sekarang kalau pesan gofood susah dapat rider. jadi goodbye gojek, saya sudah gk mau lagi pakai aplikasi ini",2024-12-21 20:59:35,0,Negative
Febriyanti,1,"payah bgt fitur GoRide nya, cape bgt pake gojek",2024-12-21 07:46:24,0,Negative
Jefris Okdean,1,"Akhir-akhir ini saya susah banget dapat driver sekalinya dapat rata2 yg pick up jauh2 lokasinya. Setelah saya cari tau ternyata rating Gojek penumpang saya jelek, perasaan saya ga pernah punya masalah sama driver. Mungkin perkara tips doang suka dinilai busuk. Tolong sistim gojek hapus penilaian rating customer karena karena ini driver kalian suka milih-milih kerjaan. Saya kalo pickup gosend bisa nunggu 1 jam, sedangkan pickup goride bisa 40 menit nunggu.",2024-12-21 07:07:00,0,Negative
hendri setiawan,1,"Tolol sekali algoritma mapping mu. Kami pengguna dirugikan menunggu lama, dan disuruh cancel. Ga go ride, go car, go food, sama gilanya. UNINSTALL habis ini. Tidak menghargai loyalitas user. Algoritma geblek dipiara.",2024-12-20 18:33:21,0,Negative
Man Cha,5,"Layanan Goride sangat membantu untuk aktifitas sehari"" di saat motor sedang perbaikan di bengkel, masukan nya mgkin cuman kalo cuaca sedang hujan dlm situasi urgent butuh transport, masih sering lama dpt driver nya.",2024-12-18 23:55:10,1,Positive
